EmpNo,EmpPU,MasterCustomerCode,JoiningDate,MasterProjectCode,ProjectType,Onsite_Offshore,RoleMapping,TotalExpInYears,AsOfDate
1653219,LADELY,WEALTH02,10/21/2024,J802IN,P(J80),Offshore,7,2.75,2025-09-30
1395529,USDELY,BANK01,09/06/2003,J802US,P(J80),Offshore,4,24.4,2025-09-30
333542,INADELY,BANK02,02/08/2004,N306US,P(N30),Offshore,2,21.86,2025-09-30
575741,ANZDELY,BFSI02,02/18/2020,G601ME,P(G60),Offshore,5,4.55,2025-09-30
197944,USDELY,BFSI02,07/21/2014,W114HQ,P(W11),Onsite,6,11.68,2025-09-30
1644036,ANZDELY,INSUR02,08/10/2007,V013GL,P(V01),Onsite,5,17.9,2025-09-30
572889,UKDELY,BFSI02,05/18/2012,G601ME,P(G60),Offshore,5,12.17,2025-09-30
537852,MEADELY,WEALTH02,10/08/2008,W114HQ,P(W11),Onsite,5,15.42,2025-09-30
839826,USDELY,CAPMT01,01/06/2015,M205LA,P(M20),Offshore,5,12.4,2025-09-30
1256532,ANZDELY,BANK02,06/27/2021,W114EU,P(W11),Offshore,4,7.52,2025-09-30
621211,INADELY,WEALTH02,08/14/2014,V013EU,L(LEV),Offshore,4,11.51,2025-09-30
248840,MEADELY,INSUR01,01/26/2008,V013GL,P(V01),Offshore,5,20.86,2025-09-30
978091,MEADELY,INSUR01,02/07/2003,R609AP,P(R60),Offshore,6,23.1,2025-09-30
1057114,ANZDELY,BANK01,11/30/2006,J802AP,P(J80),Offshore,5,17.62,2025-09-30
1263958,UKDELY,CAPMT01,10/06/2018,U912GL,L(LEV),Offshore,5,7.2,2025-09-30
1888002,INADELY,BFSI02,12/04/2015,E412EU,P(E41),Offshore,4,11.05,2025-09-30
1362728,APDELY,CAPMT01,10/01/2004,M205ME,P(M20),Offshore,2,21.96,2025-09-30
1097997,EURDELY,INSUR02,07/18/2017,R609IN,P(R60),Offshore,5,10.07,2025-09-30
326135,USDELY,Others,04/02/2013,S710US,P(S71),Offshore,4,11.49,2025-09-30
1982740,INADELY,BANK03,06/04/2020,L104IN,P(L10),Offshore,6,5.48,2025-09-30
214730,UKDELY,WEALTH01,06/20/2013,M205US,B(BCH),Offshore,3,10.81,2025-09-30
729486,APDELY,BFSI05,10/29/2007,J802GL,P(J80),Offshore,5,18.47,2025-09-30
978997,USDELY,CAPMT01,05/21/2019,G601UK,P(G60),Offshore,4,9.19,2025-09-30
952827,EURDELY,CAPMT01,03/25/2009,B194EU,P(B19),Offshore,4,18.91,2025-09-30
1220786,ANZDELY,BFSI05,11/02/2008,N306IN,P(N30),Offshore,5,19.64,2025-09-30
1116698,LADELY,BANK02,08/10/2017,W114ME,P(W11),Offshore,5,10.78,2025-09-30
1304703,USDELY,BANK01,10/20/2003,W114HQ,P(W11),Offshore,5,21.55,2025-09-30
255259,USDELY,BFSI04,10/05/2018,T811ME,B(BCH),Offshore,5,7.52,2025-09-30
1030621,APDELY,BFSI05,12/18/2021,U912UK,P(U91),Onsite,4,6.41,2025-09-30
1308996,ANZDELY,BANK03,02/14/2006,B194LA,P(B19),Offshore,4,20.85,2025-09-30
1379586,UKDELY,WEALTH02,12/02/2021,Q508LA,P(Q50),Offshore,4,6.22,2025-09-30
472483,USDELY,INSUR03,12/12/2012,J802GL,P(J80),Offshore,4,14.93,2025-09-30
1616249,UKDELY,BFSI03,01/07/2012,V013US,B(BCH),Offshore,5,13.98,2025-09-30
1735140,INADELY,WEALTH01,01/26/2019,U912EU,P(U91),Offshore,3,8.85,2025-09-30
634340,INADELY,BFSI01,08/21/2015,R609AP,L(LEV),Onsite,6,12.85,2025-09-30
256176,INADELY,INSUR02,09/23/2015,H710HQ,P(H71),Offshore,6,10.57,2025-09-30
1302162,ANZDELY,INSUR01,09/26/2015,H710ANZ,P(H71),Offshore,5,9.27,2025-09-30
1486507,USDELY,INSUR03,01/30/2006,T811US,P(T81),Offshore,7,22.67,2025-09-30
591589,INADELY,BFSI04,07/24/2006,F520EU,P(F52),Offshore,5,21.41,2025-09-30
1428166,USDELY,BFSI04,07/31/2018,V013AP,P(V01),Onsite,4,9.55,2025-09-30
1622467,ANZDELY,INSUR03,11/22/2021,N306LA,P(N30),Onsite,4,6.14,2025-09-30
1546633,ANZDELY,WEALTH01,12/22/2023,N306US,P(N30),Offshore,4,4.31,2025-09-30
1047492,USDELY,BANK01,11/09/2005,M205GL,P(M20),Offshore,5,20.02,2025-09-30
1441415,INADELY,BFSI01,09/23/2000,E412LA,P(E41),Offshore,4,25.64,2025-09-30
11417,LADELY,CAPMT02,07/16/2013,H710UK,P(H71),Offshore,4,11.99,2025-09-30
1382770,USDELY,BFSI02,04/28/2002,N306UK,P(N30),Offshore,4,25.34,2025-09-30
501035,UKDELY,BFSI02,07/28/2009,E412ANZ,P(E41),Onsite,5,15.72,2025-09-30
1436027,UKDELY,Others,12/11/2018,M205US,P(M20),Offshore,5,6.36,2025-09-30
197340,INADELY,BFSI03,06/27/2016,E412IN,P(E41),Onsite,6,11.54,2025-09-30
1589486,INADELY,BFSI04,04/07/2025,D305GL,P(D30),Offshore,2,1.1,2025-09-30
1525049,USDELY,BFSI04,11/05/2019,Q508HQ,P(Q50),Onsite,6,4.82,2025-09-30
1587992,ANZDELY,CAPMT01,02/08/2014,N306ME,P(N30),Offshore,6,13.28,2025-09-30
530443,EURDELY,BANK01,03/20/2009,B194AP,B(BCH),Offshore,5,18.68,2025-09-30
629796,APDELY,INSUR02,01/21/2005,S710ME,P(S71),Offshore,4,19.46,2025-09-30
1873790,LADELY,BANK03,05/08/2017,M205UK,P(M20),Offshore,6,8.64,2025-09-30
1442233,USDELY,WEALTH02,01/11/2003,D305ANZ,P(D30),Onsite,2,25.74,2025-09-30
1999526,INADELY,BANK01,12/31/2018,T811ME,P(T81),Onsite,5,7.85,2025-09-30
1301944,USDELY,BFSI02,12/08/2022,L104US,P(L10),Offshore,6,2.0,2025-09-30
695245,USDELY,BFSI02,09/14/2010,L104ME,P(L10),Onsite,3,15.63,2025-09-30
960789,EURDELY,BFSI01,05/10/2005,L104UK,P(L10),Onsite,2,18.86,2025-09-30
1051053,LADELY,INSUR03,09/10/2005,G601IN,P(G60),Offshore,5,22.13,2025-09-30
257582,INADELY,Others,03/14/2012,M205ME,P(M20),Offshore,5,16.84,2025-09-30
1326031,ANZDELY,WEALTH01,06/27/2002,T811IN,P(T81),Offshore,5,23.51,2025-09-30
545017,INADELY,BFSI03,02/12/2000,J802GL,N(TRN),Offshore,3,25.27,2025-09-30
999362,USDELY,BFSI04,10/19/2024,G601ANZ,P(G60),Offshore,6,2.64,2025-09-30
480842,USDELY,CAPMT02,06/30/2003,M205AP,P(M20),Onsite,5,24.03,2025-09-30
120461,USDELY,BFSI01,11/11/2020,P407US,P(P40),Offshore,6,4.85,2025-09-30
191163,EURDELY,Others,01/29/2013,N306EU,P(N30),Offshore,5,14.2,2025-09-30
982924,USDELY,WEALTH02,12/30/2010,H710GL,P(H71),Offshore,4,13.28,2025-09-30
1145702,USDELY,Others,11/16/2016,M205ANZ,P(M20),Offshore,6,7.8,2025-09-30
1121101,LADELY,CAPMT02,05/21/2006,S710ANZ,P(S71),Onsite,5,22.38,2025-09-30
1891748,INADELY,CAPMT02,10/23/2003,N306LA,L(LEV),Offshore,5,23.54,2025-09-30
837014,ANZDELY,BFSI01,08/15/2010,Q508UK,P(Q50),Offshore,4,18.17,2025-09-30
834081,INADELY,BANK02,03/13/2012,M205LA,P(M20),Offshore,4,12.64,2025-09-30
1625114,EURDELY,BFSI04,03/01/2020,E412UK,P(E41),Offshore,5,6.68,2025-09-30
1625513,USDELY,BANK01,05/18/2005,R609AP,P(R60),Offshore,3,20.3,2025-09-30
1487873,APDELY,BFSI01,08/27/2006,H710IN,P(H71),Offshore,3,19.29,2025-09-30
1086802,ANZDELY,BANK01,05/24/2001,K903UK,P(K90),Offshore,7,25.55,2025-09-30
1163687,USDELY,WEALTH01,06/12/2005,E412UK,P(E41),Offshore,2,23.63,2025-09-30
284129,USDELY,CAPMT01,08/11/2011,N306US,P(N30),Onsite,6,17.54,2025-09-30
424712,MEADELY,WEALTH01,11/15/2014,F520US,P(F52),Offshore,4,9.54,2025-09-30
1948044,EURDELY,CAPMT01,03/02/2017,S710ANZ,P(S71),Onsite,5,8.07,2025-09-30
402484,USDELY,WEALTH01,01/09/2011,F520ANZ,P(F52),Offshore,5,17.55,2025-09-30
1014600,ANZDELY,INSUR03,10/21/2018,P407UK,P(P40),Offshore,4,7.99,2025-09-30
1332787,LADELY,Others,07/08/2021,P407IN,P(P40),Offshore,5,7.21,2025-09-30
1063595,USDELY,INSUR03,04/21/2014,G601ANZ,P(G60),Onsite,5,13.91,2025-09-30
599158,ANZDELY,WEALTH02,06/10/2010,T811IN,P(T81),Onsite,Subcon,17.01,2025-09-30
568947,EURDELY,BFSI01,06/03/2017,J802HQ,P(J80),Offshore,4,10.97,2025-09-30
379309,USDELY,BANK02,04/07/2001,N306HQ,P(N30),Offshore,5,25.73,2025-09-30
308010,EURDELY,INSUR01,11/11/2013,S710GL,P(S71),Onsite,4,10.58,2025-09-30
1271778,USDELY,WEALTH02,01/13/2009,B194IN,P(B19),Offshore,6,16.01,2025-09-30
1692806,INADELY,BANK02,08/17/2006,C210ANZ,P(C21),Offshore,5,21.41,2025-09-30
1785199,EURDELY,BANK03,09/29/2017,D305IN,P(D30),Offshore,5,8.03,2025-09-30
340309,INADELY,CAPMT02,10/25/2007,S710IN,P(S71),Offshore,5,20.79,2025-09-30
1297041,INADELY,INSUR02,12/21/2016,V013UK,P(V01),Offshore,4,7.82,2025-09-30
1538469,ANZDELY,CAPMT01,03/02/2008,V013ANZ,P(V01),Offshore,5,20.83,2025-09-30
473250,APDELY,BFSI03,11/08/2014,S710UK,P(S71),Offshore,5,14.22,2025-09-30
362085,APDELY,BFSI02,07/05/2000,M205LA,P(M20),Offshore,4,23.99,2025-09-30
548250,INADELY,Others,08/28/2019,C210ME,P(C21),Offshore,5,8.93,2025-09-30
1044067,MEADELY,BANK03,07/19/2004,U912ME,P(U91),Offshore,6,22.5,2025-09-30
1600151,APDELY,BFSI05,07/01/2001,R609US,P(R60),Offshore,4,27.42,2025-09-30
165609,USDELY,CAPMT01,07/15/2024,G601US,P(G60),Offshore,7,1.31,2025-09-30
1296906,MEADELY,Others,06/23/2019,Q508UK,P(Q50),Onsite,4,5.71,2025-09-30
408425,UKDELY,INSUR03,08/27/2010,L104AP,P(L10),Offshore,3,16.26,2025-09-30
1039593,USDELY,BANK03,12/06/2003,B194ME,P(B19),Offshore,4,23.23,2025-09-30
428748,ANZDELY,INSUR01,09/04/2003,G601AP,P(G60),Onsite,5,24.41,2025-09-30
997642,UKDELY,INSUR03,05/20/2017,D305GL,P(D30),Offshore,4,8.62,2025-09-30
944858,ANZDELY,WEALTH01,02/23/2010,R609AP,P(R60),Offshore,6,14.77,2025-09-30
1470605,APDELY,BFSI02,07/27/2018,N306GL,P(N30),Offshore,Subcon,8.36,2025-09-30
1773279,USDELY,CAPMT02,07/27/2010,U912LA,P(U91),Onsite,5,18.11,2025-09-30
1508007,ANZDELY,BFSI04,10/03/2007,E412LA,P(E41),Onsite,7,17.47,2025-09-30
414175,ANZDELY,CAPMT02,01/21/2009,D305ME,P(D30),Offshore,Subcon,19.27,2025-09-30
550826,USDELY,BFSI02,12/15/2024,D305ME,P(D30),Offshore,4,0.59,2025-09-30
970825,MEADELY,Others,06/10/2023,W114HQ,P(W11),Onsite,6,1.47,2025-09-30
1198233,EURDELY,BFSI03,07/12/2004,E412HQ,P(E41),Offshore,6,24.03,2025-09-30
1851076,UKDELY,CAPMT01,03/21/2021,S710HQ,L(LEV),Offshore,3,3.66,2025-09-30
1286442,APDELY,CAPMT01,11/14/2014,C210ME,P(C21),Onsite,5,11.67,2025-09-30
573262,MEADELY,Others,12/12/2013,M205AP,P(M20),Offshore,4,13.69,2025-09-30
215976,LADELY,INSUR02,11/16/2019,F520AP,P(F52),Offshore,5,7.93,2025-09-30
1278733,APDELY,INSUR01,04/07/2018,R609EU,P(R60),Offshore,5,10.23,2025-09-30
1731798,ANZDELY,BFSI05,09/25/2022,D305AP,P(D30),Offshore,4,4.05,2025-09-30
1202592,ANZDELY,INSUR01,03/11/2011,H710ANZ,P(H71),Onsite,3,14.77,2025-09-30
427563,USDELY,WEALTH01,07/22/2005,T811ME,P(T81),Offshore,5,21.05,2025-09-30
945546,USDELY,WEALTH02,09/09/2015,V013GL,P(V01),Offshore,4,9.77,2025-09-30
1752461,APDELY,BANK01,03/24/2002,B194ME,L(LEV),Offshore,4,26.76,2025-09-30
1807492,USDELY,INSUR02,05/15/2018,H710AP,P(H71),Offshore,5,10.63,2025-09-30
1440676,ANZDELY,BFSI04,05/18/2000,G601HQ,P(G60),Offshore,4,28.5,2025-09-30
1504725,LADELY,INSUR03,08/23/2015,Q508ME,P(Q50),Onsite,5,10.03,2025-09-30
1101856,INADELY,CAPMT01,04/30/2000,V013US,P(V01),Offshore,5,28.05,2025-09-30
794816,EURDELY,BANK01,08/10/2021,L104US,L(LEV),Offshore,3,5.76,2025-09-30
1816678,USDELY,BANK01,03/16/2023,H710UK,P(H71),Offshore,5,4.98,2025-09-30
1692678,INADELY,CAPMT01,02/21/2001,M205UK,B(BCH),Offshore,5,24.32,2025-09-30
887795,UKDELY,BFSI01,07/08/2008,V013HQ,P(V01),Offshore,4,19.07,2025-09-30
1348640,INADELY,BANK03,08/17/2007,T811AP,P(T81),Offshore,6,17.44,2025-09-30
214688,UKDELY,INSUR03,01/21/2015,U912UK,P(U91),Offshore,5,10.22,2025-09-30
1837525,USDELY,BANK02,03/10/2013,N306AP,P(N30),Onsite,5,11.24,2025-09-30
1340426,EURDELY,BFSI02,06/13/2022,S710EU,P(S71),Offshore,3,4.36,2025-09-30
876348,ANZDELY,BFSI04,05/16/2015,F520EU,P(F52),Offshore,4,13.32,2025-09-30
969596,ANZDELY,BFSI05,12/02/2014,D305LA,P(D30),Onsite,5,12.41,2025-09-30
19884,UKDELY,INSUR01,02/08/2007,G601HQ,P(G60),Offshore,5,17.5,2025-09-30
1298657,UKDELY,CAPMT02,05/31/2021,P407ME,L(LEV),Onsite,4,3.74,2025-09-30
792450,LADELY,BANK02,10/20/2000,T811EU,P(T81),Offshore,5,24.6,2025-09-30
1464426,INADELY,BANK01,03/16/2017,F520US,P(F52),Offshore,5,7.28,2025-09-30
105878,USDELY,BANK01,07/06/2023,R609GL,P(R60),Offshore,4,5.63,2025-09-30
728762,LADELY,WEALTH02,05/25/2007,N306EU,P(N30),Offshore,7,18.78,2025-09-30
489027,USDELY,BFSI04,08/20/2022,H710ANZ,P(H71),Offshore,4,4.78,2025-09-30
88356,USDELY,INSUR03,03/07/2002,U912HQ,P(U91),Onsite,5,22.52,2025-09-30
1763470,ANZDELY,BFSI03,01/21/2017,Q508LA,P(Q50),Offshore,4,10.61,2025-09-30
440954,APDELY,Others,07/12/2004,L104ME,B(BCH),Offshore,5,22.66,2025-09-30
297652,UKDELY,BFSI03,04/12/2005,T811HQ,P(T81),Offshore,4,21.37,2025-09-30
1287169,USDELY,INSUR03,01/21/2016,T811EU,P(T81),Offshore,5,8.3,2025-09-30
1050931,MEADELY,WEALTH02,02/14/2000,M205EU,P(M20),Onsite,2,24.59,2025-09-30
1214085,APDELY,BFSI04,05/14/2003,D305GL,P(D30),Onsite,5,22.07,2025-09-30
494778,UKDELY,BANK01,03/31/2002,K903LA,B(BCH),Onsite,3,22.11,2025-09-30
619363,USDELY,BANK02,04/05/2004,Q508US,P(Q50),Offshore,6,19.95,2025-09-30
300234,APDELY,BFSI05,08/20/2019,M205IN,P(M20),Offshore,7,8.19,2025-09-30
791445,INADELY,BFSI05,12/14/2017,E412ME,P(E41),Offshore,7,8.14,2025-09-30
1793987,UKDELY,CAPMT02,12/11/2005,G601US,P(G60),Onsite,5,22.93,2025-09-30
344276,ANZDELY,WEALTH02,02/17/2008,V013LA,P(V01),Offshore,5,19.09,2025-09-30
1818952,APDELY,BFSI04,01/24/2005,S710LA,P(S71),Offshore,6,19.41,2025-09-30
1383579,USDELY,INSUR02,06/19/2023,M205GL,P(M20),Offshore,5,2.86,2025-09-30
1533899,USDELY,BANK03,01/16/2025,P407UK,P(P40),Offshore,6,0.5,2025-09-30
1969518,USDELY,WEALTH02,05/11/2003,S710UK,P(S71),Offshore,5,22.46,2025-09-30
593337,ANZDELY,INSUR02,02/02/2018,U912ME,P(U91),Onsite,6,8.29,2025-09-30
1211741,UKDELY,WEALTH02,04/28/2005,R609IN,P(R60),Offshore,Subcon,18.93,2025-09-30
856074,UKDELY,Others,08/30/2013,D305HQ,P(D30),Offshore,6,13.77,2025-09-30
966737,LADELY,BANK03,05/20/2020,C210EU,P(C21),Offshore,4,6.78,2025-09-30
1512940,APDELY,WEALTH01,12/12/2009,E412US,P(E41),Offshore,2,17.38,2025-09-30
1687538,USDELY,BANK03,05/13/2007,E412ANZ,P(E41),Offshore,5,20.51,2025-09-30
868177,ANZDELY,INSUR01,08/16/2017,H710US,P(H71),Offshore,4,7.49,2025-09-30
718698,ANZDELY,CAPMT02,07/11/2005,C210HQ,P(C21),Offshore,5,21.93,2025-09-30
1067378,ANZDELY,WEALTH02,03/06/2002,B194GL,B(BCH),Offshore,5,24.91,2025-09-30
1948546,UKDELY,BFSI05,10/04/2005,V013UK,B(BCH),Offshore,3,21.43,2025-09-30
684955,UKDELY,CAPMT01,02/19/2011,Q508HQ,P(Q50),Offshore,4,17.88,2025-09-30
959686,INADELY,BFSI04,12/24/2022,Q508HQ,P(Q50),Offshore,4,5.48,2025-09-30
1502908,INADELY,INSUR01,01/12/2013,H710EU,P(H71),Offshore,5,11.79,2025-09-30
1499809,APDELY,BFSI05,06/17/2014,T811GL,B(BCH),Offshore,5,12.51,2025-09-30
1232233,EURDELY,CAPMT02,12/12/2018,U912AP,P(U91),Offshore,6,5.34,2025-09-30
314772,ANZDELY,BFSI01,03/21/2007,H710AP,P(H71),Offshore,Subcon,17.68,2025-09-30
140092,APDELY,BANK01,06/13/2001,H710GL,P(H71),Offshore,4,25.79,2025-09-30
1426680,INADELY,INSUR02,08/28/2010,U912ME,P(U91),Offshore,5,16.99,2025-09-30
1463192,APDELY,CAPMT01,01/09/2014,P407ME,P(P40),Onsite,Subcon,13.86,2025-09-30
435904,APDELY,WEALTH01,07/08/2024,J802IN,P(J80),Onsite,5,3.27,2025-09-30
415794,USDELY,BFSI05,10/18/2007,D305UK,P(D30),Onsite,5,16.57,2025-09-30
595340,EURDELY,BFSI04,06/10/2011,G601HQ,P(G60),Offshore,2,17.41,2025-09-30
93761,USDELY,BANK02,07/05/2013,W114ANZ,P(W11),Offshore,5,12.44,2025-09-30
1654233,INADELY,INSUR02,01/22/2003,G601GL,P(G60),Onsite,6,23.82,2025-09-30
856026,ANZDELY,INSUR02,11/07/2014,H710IN,P(H71),Onsite,4,13.07,2025-09-30
1122536,UKDELY,Others,12/28/2019,E412IN,P(E41),Offshore,4,8.76,2025-09-30
521342,LADELY,BANK02,04/23/2017,P407US,P(P40),Offshore,4,6.98,2025-09-30
1093950,INADELY,BANK03,12/27/2019,T811GL,L(LEV),Offshore,5,7.43,2025-09-30
681744,UKDELY,BFSI03,12/02/2023,G601GL,P(G60),Onsite,2,3.59,2025-09-30
1632319,USDELY,CAPMT02,02/14/2024,E412EU,P(E41),Offshore,6,3.75,2025-09-30
922759,APDELY,BFSI02,08/06/2020,F520ANZ,P(F52),Onsite,5,3.93,2025-09-30
383276,INADELY,BFSI02,08/08/2011,V013EU,P(V01),Offshore,4,14.58,2025-09-30
673547,ANZDELY,BFSI03,11/02/2002,U912ANZ,P(U91),Offshore,5,24.83,2025-09-30
162231,USDELY,BFSI03,11/18/2003,L104AP,P(L10),Offshore,4,22.19,2025-09-30
1734115,APDELY,WEALTH02,11/11/2009,G601GL,P(G60),Offshore,4,18.29,2025-09-30
1154467,USDELY,BFSI04,07/01/2000,L104IN,P(L10),Offshore,5,24.28,2025-09-30
20548,EURDELY,CAPMT01,10/26/2003,U912GL,P(U91),Offshore,4,24.86,2025-09-30
731109,USDELY,BFSI04,11/26/2009,G601UK,P(G60),Offshore,5,14.83,2025-09-30
1417142,INADELY,BFSI01,08/27/2024,U912LA,N(TRN),Offshore,3,0.76,2025-09-30
424014,INADELY,WEALTH02,10/01/2005,M205IN,P(M20),Offshore,5,19.84,2025-09-30
156399,MEADELY,BANK02,09/23/2014,S710LA,P(S71),Offshore,5,12.35,2025-09-30
1196048,EURDELY,BANK02,03/20/2000,Q508UK,P(Q50),Offshore,4,27.5,2025-09-30
1353935,UKDELY,BANK03,07/12/2021,F520IN,P(F52),Offshore,5,4.16,2025-09-30
1166939,ANZDELY,BFSI02,02/28/2024,K903UK,P(K90),Offshore,4,3.13,2025-09-30
1535521,ANZDELY,Others,03/04/2018,T811ANZ,P(T81),Onsite,5,6.17,2025-09-30
556552,EURDELY,WEALTH02,08/09/2017,F520IN,P(F52),Offshore,4,10.22,2025-09-30
620269,ANZDELY,BFSI02,07/11/2022,P407IN,B(BCH),Offshore,2,6.46,2025-09-30
1297726,APDELY,BFSI04,01/14/2008,R609UK,P(R60),Offshore,5,20.49,2025-09-30
316601,INADELY,WEALTH02,10/25/2009,N306ANZ,P(N30),Offshore,5,15.67,2025-09-30
500772,ANZDELY,INSUR01,05/29/2017,T811IN,P(T81),Offshore,5,6.99,2025-09-30
1370054,USDELY,INSUR03,06/01/2024,K903HQ,L(LEV),Offshore,5,1.64,2025-09-30
1242451,APDELY,BFSI02,11/17/2016,T811AP,P(T81),Offshore,Subcon,9.31,2025-09-30
1723869,INADELY,WEALTH02,04/18/2000,S710HQ,P(S71),Onsite,5,24.69,2025-09-30
171665,UKDELY,INSUR03,05/20/2008,H710UK,P(H71),Offshore,4,19.86,2025-09-30
1396447,USDELY,BANK02,06/23/2021,E412LA,P(E41),Offshore,5,5.92,2025-09-30
871718,ANZDELY,BFSI01,03/24/2007,F520HQ,P(F52),Offshore,4,21.39,2025-09-30
317998,ANZDELY,INSUR03,03/09/2018,G601GL,P(G60),Offshore,5,6.07,2025-09-30
1519000,INADELY,BANK01,02/24/2020,D305EU,N(TRN),Offshore,5,6.42,2025-09-30
470039,INADELY,BFSI04,11/30/2022,V013UK,P(V01),Offshore,4,2.96,2025-09-30
960995,EURDELY,BFSI02,04/16/2017,J802ME,P(J80),Onsite,4,9.48,2025-09-30
1917022,UKDELY,CAPMT02,04/26/2004,F520HQ,P(F52),Offshore,4,22.84,2025-09-30
1850780,INADELY,BFSI03,11/05/2005,D305LA,P(D30),Offshore,6,18.32,2025-09-30
1976572,INADELY,CAPMT02,08/12/2016,T811ME,P(T81),Offshore,6,9.69,2025-09-30
1978012,INADELY,CAPMT01,05/19/2004,N306HQ,P(N30),Offshore,5,23.61,2025-09-30
1918587,INADELY,BANK01,05/01/2018,W114GL,P(W11),Onsite,4,9.55,2025-09-30
24919,EURDELY,BFSI03,10/27/2016,T811ANZ,P(T81),Offshore,5,8.92,2025-09-30
769734,ANZDELY,CAPMT02,09/21/2011,V013AP,P(V01),Offshore,6,14.27,2025-09-30
587892,LADELY,CAPMT01,10/06/2024,H710ME,P(H71),Offshore,6,1.25,2025-09-30
1173733,UKDELY,BANK01,11/09/2017,V013IN,P(V01),Offshore,5,9.6,2025-09-30
1578280,USDELY,BFSI05,10/20/2022,E412EU,P(E41),Offshore,4,4.11,2025-09-30
1471835,APDELY,BFSI01,03/27/2000,G601ME,P(G60),Offshore,6,26.28,2025-09-30
1268805,UKDELY,BFSI02,08/19/2016,K903EU,P(K90),Onsite,3,9.45,2025-09-30
850213,EURDELY,BANK01,11/11/2007,W114ANZ,P(W11),Offshore,5,17.31,2025-09-30
1387586,MEADELY,BANK01,11/25/2022,H710ANZ,P(H71),Offshore,5,2.11,2025-09-30
85625,USDELY,Others,05/17/2012,G601US,P(G60),Offshore,6,13.76,2025-09-30
1239099,USDELY,Others,08/26/2024,D305US,P(D30),Offshore,4,4.08,2025-09-30
740008,USDELY,INSUR03,09/22/2008,J802HQ,P(J80),Offshore,5,15.46,2025-09-30
377074,UKDELY,BFSI03,07/27/2022,U912US,P(U91),Offshore,4,5.61,2025-09-30
550422,INADELY,INSUR03,04/05/2025,R609ME,P(R60),Offshore,5,0.6,2025-09-30
1636548,UKDELY,WEALTH01,08/14/2021,V013ANZ,P(V01),Onsite,3,5.71,2025-09-30
472175,APDELY,INSUR02,11/03/2015,M205ME,P(M20),Onsite,5,12.48,2025-09-30
530633,USDELY,CAPMT01,11/15/2024,M205US,P(M20),Offshore,6,1.05,2025-09-30
1885517,EURDELY,BFSI05,12/15/2008,H710LA,P(H71),Offshore,4,16.53,2025-09-30
490683,USDELY,INSUR02,12/30/2006,W114IN,P(W11),Onsite,5,17.56,2025-09-30
1401301,UKDELY,Others,08/19/2021,U912ANZ,P(U91),Offshore,4,7.02,2025-09-30
1857564,MEADELY,INSUR03,12/05/2022,S710UK,P(S71),Offshore,4,4.12,2025-09-30
123556,EURDELY,CAPMT02,06/17/2001,S710GL,B(BCH),Offshore,5,26.13,2025-09-30
376582,UKDELY,BFSI03,02/27/2014,T811LA,P(T81),Onsite,5,11.06,2025-09-30
1228462,ANZDELY,BANK03,05/24/2008,W114AP,P(W11),Offshore,5,18.12,2025-09-30
1295730,USDELY,BFSI05,06/11/2009,S710ME,P(S71),Offshore,4,16.54,2025-09-30
850103,USDELY,BFSI05,04/02/2010,V013UK,P(V01),Offshore,6,17.93,2025-09-30
1174632,UKDELY,CAPMT01,09/16/2006,H710UK,P(H71),Onsite,5,19.56,2025-09-30
292007,LADELY,BANK02,04/04/2011,S710AP,P(S71),Offshore,5,14.9,2025-09-30
1458174,USDELY,INSUR01,04/26/2004,K903LA,P(K90),Offshore,5,21.65,2025-09-30
1185139,EURDELY,INSUR03,06/21/2018,N306ANZ,P(N30),Offshore,4,10.51,2025-09-30
427245,EURDELY,BFSI05,08/01/2014,L104IN,N(TRN),Offshore,5,13.26,2025-09-30
1875694,ANZDELY,BANK01,07/08/2007,R609UK,P(R60),Offshore,5,18.75,2025-09-30
1294107,EURDELY,BFSI02,05/31/2015,D305UK,P(D30),Offshore,4,10.21,2025-09-30
570930,EURDELY,CAPMT01,04/16/2016,K903LA,P(K90),Offshore,5,10.12,2025-09-30
360891,USDELY,Others,04/15/2011,F520EU,P(F52),Offshore,7,13.28,2025-09-30
360036,USDELY,BFSI03,08/07/2024,D305LA,P(D30),Offshore,3,2.18,2025-09-30
184590,ANZDELY,BFSI04,11/16/2013,D305ME,P(D30),Offshore,4,12.5,2025-09-30
275104,ANZDELY,BFSI05,01/03/2016,B194ANZ,P(B19),Offshore,6,10.54,2025-09-30
1836406,EURDELY,INSUR03,01/22/2006,U912LA,P(U91),Offshore,Subcon,18.99,2025-09-30
1263224,UKDELY,CAPMT02,11/21/2013,T811GL,P(T81),Offshore,6,11.41,2025-09-30
197808,UKDELY,BANK03,12/26/2006,Q508AP,P(Q50),Onsite,4,21.25,2025-09-30
1788272,ANZDELY,BANK01,05/16/2000,S710GL,P(S71),Offshore,5,27.57,2025-09-30
638328,ANZDELY,CAPMT02,05/16/2010,L104HQ,P(L10),Offshore,6,14.73,2025-09-30
1860027,EURDELY,CAPMT01,06/25/2017,J802UK,P(J80),Offshore,6,7.08,2025-09-30
1321397,USDELY,INSUR03,01/22/2012,L104GL,P(L10),Offshore,4,13.01,2025-09-30
617325,ANZDELY,WEALTH01,03/16/2012,W114LA,P(W11),Offshore,5,13.56,2025-09-30
329080,ANZDELY,Others,08/27/2012,G601US,P(G60),Offshore,4,15.14,2025-09-30
